id,user_id,created_at,browser,traffic_source,event_type
2392865,,2019-12-12 13:46:00.000000 UTC,Chrome,Email,cancel
2408326,,2022-06-30 18:02:00.000000 UTC,Chrome,Email,cancel
2407864,,2020-09-06 01:03:00.000000 UTC,Chrome,Email,cancel
2390467,,2020-12-01 18:08:00.000000 UTC,Safari,Email,cancel
2417316,,2019-12-29 01:35:00.000000 UTC,Firefox,Email,cancel
2395211,,2021-04-15 02:05:00.000000 UTC,Other,Email,cancel
2393298,,2023-02-24 08:33:00.000000 UTC,Safari,Email,cancel
2414372,,2023-03-14 11:42:00.000000 UTC,Chrome,Email,cancel
2390175,,2021-08-14 03:01:00.000000 UTC,Chrome,Email,cancel
2422427,,2020-06-01 10:43:00.000000 UTC,Firefox,Email,cancel
2397710,,2022-10-07 14:38:00.000000 UTC,Chrome,Email,cancel
2414773,,2023-06-04 09:53:00.000000 UTC,Safari,Email,cancel
2414511,,2021-12-28 09:06:00.000000 UTC,Chrome,Email,cancel
2405269,,2020-04-25 01:32:00.000000 UTC,Firefox,Email,cancel
2404978,,2020-05-05 18:44:00.000000 UTC,Other,Email,cancel
2386252,,2019-03-02 08:15:00.000000 UTC,Firefox,Email,cancel
2422576,,2023-07-10 13:20:00.000000 UTC,Chrome,Email,product
2395435,,2023-05-20 16:37:00.000000 UTC,Chrome,Email,product
2389613,,2023-01-02 03:51:00.000000 UTC,Chrome,Email,product
2398807,,2022-03-15 04:03:00.000000 UTC,Firefox,Email,product
2385892,,2021-05-16 10:54:00.000000 UTC,Chrome,Email,product
2392485,,2021-03-30 12:27:00.000000 UTC,Firefox,Email,product
2384548,,2022-12-22 19:18:00.000000 UTC,Chrome,Email,product
2413654,,2020-02-02 02:11:00.000000 UTC,Firefox,Email,product
2400378,,2023-05-23 15:59:00.000000 UTC,Chrome,Email,product
2391810,,2021-09-16 03:55:00.000000 UTC,Firefox,Email,product
2394920,,2022-10-08 12:15:00.000000 UTC,Other,Email,product
2392842,,2023-01-25 18:15:00.000000 UTC,Other,Email,product
2422040,,2022-07-19 14:20:00.000000 UTC,Chrome,Email,product
2390890,,2019-06-02 06:33:00.000000 UTC,Chrome,Email,product
2416469,,2019-04-13 11:26:00.000000 UTC,Safari,Email,product
2417078,,2020-07-29 02:04:00.000000 UTC,Chrome,Email,product
2386134,,2019-11-14 13:12:00.000000 UTC,Safari,Email,product
2380331,,2021-02-17 11:25:00.000000 UTC,Other,Email,product
2394322,,2019-05-02 11:25:00.000000 UTC,Safari,Email,product
2386491,,2023-10-06 01:35:00.000000 UTC,Firefox,Email,product
2415762,,2019-02-09 04:16:00.000000 UTC,Safari,Email,product
2415273,,2022-07-13 03:23:00.000000 UTC,Safari,Email,product
2393380,,2022-06-12 18:23:00.000000 UTC,Chrome,Email,product
2404641,,2019-08-09 07:45:00.000000 UTC,Chrome,Email,product
2414649,,2021-02-15 14:00:00.000000 UTC,Chrome,Email,product
2413065,,2020-11-05 06:34:00.000000 UTC,Chrome,Email,product
2408807,,2021-06-27 14:48:00.000000 UTC,Other,Email,product
2405119,,2022-09-13 15:51:00.000000 UTC,Chrome,Email,product
2408245,,2021-05-04 16:13:00.000000 UTC,IE,Email,product
2379322,,2021-10-06 16:04:00.000000 UTC,Firefox,Email,product
2419085,,2019-09-18 10:31:00.000000 UTC,Chrome,Email,product
2392969,,2023-05-24 14:56:00.000000 UTC,Chrome,Email,product
2380974,,2019-07-15 08:23:00.000000 UTC,Safari,Email,product
2411498,,2021-06-21 03:11:00.000000 UTC,Firefox,Email,product
2410154,,2020-02-03 03:21:00.000000 UTC,Chrome,Email,product
2394096,,2020-10-22 03:24:00.000000 UTC,Chrome,Email,product
2419881,,2019-12-08 14:29:00.000000 UTC,Chrome,Email,product
2415158,,2020-07-02 17:24:00.000000 UTC,Chrome,Email,product
2422644,,2023-03-11 17:39:00.000000 UTC,Other,Email,product
2379389,,2022-12-25 02:21:00.000000 UTC,Chrome,Email,product
2401458,,2020-07-31 15:34:00.000000 UTC,Safari,Email,product
2422380,,2020-08-30 10:42:00.000000 UTC,Chrome,Email,product
2399723,,2022-09-07 03:35:00.000000 UTC,Chrome,Email,product
2382655,,2020-03-16 08:48:00.000000 UTC,Chrome,Email,product
2394403,,2021-10-18 17:57:00.000000 UTC,Chrome,Email,product
2391373,,2021-01-07 14:45:00.000000 UTC,Safari,Email,product
2398687,,2022-07-08 14:34:00.000000 UTC,Firefox,Email,product
2403274,,2023-04-25 12:21:00.000000 UTC,Safari,Email,product
2421846,,2019-01-15 03:09:00.000000 UTC,Firefox,Email,product
2410139,,2022-02-08 11:20:00.000000 UTC,Chrome,Email,product
2384775,,2019-11-12 14:35:00.000000 UTC,IE,Email,product
2412909,,2023-05-31 06:19:00.000000 UTC,IE,Email,product
2410978,,2021-05-08 02:24:00.000000 UTC,Firefox,Email,product
2412089,,2020-04-11 09:25:00.000000 UTC,Chrome,Email,product
2398743,,2020-08-06 17:07:00.000000 UTC,Safari,Email,product
2381075,,2020-09-25 01:02:00.000000 UTC,Chrome,Email,product
2393064,,2023-07-27 12:47:00.000000 UTC,Safari,Email,product
2398760,,2021-09-21 10:52:00.000000 UTC,Chrome,Email,product
2387741,,2019-07-22 10:37:00.000000 UTC,Chrome,Email,product
2395603,,2023-04-26 15:16:00.000000 UTC,Chrome,Email,product
2387225,,2019-02-12 10:15:00.000000 UTC,Safari,Email,product
2379767,,2022-06-20 18:20:00.000000 UTC,Safari,Email,product
2398031,,2023-03-22 15:18:00.000000 UTC,Chrome,Email,product
2387517,,2020-02-15 09:21:00.000000 UTC,Other,Email,product
2422238,,2021-11-30 08:05:00.000000 UTC,IE,Email,product
2401920,,2021-05-07 17:14:00.000000 UTC,Safari,Email,product
2407089,,2023-09-01 15:55:00.000000 UTC,Chrome,Email,product
2414519,,2022-02-16 15:05:00.000000 UTC,Safari,Email,product
2397818,,2019-07-12 09:31:00.000000 UTC,Chrome,Email,product
2408213,,2020-06-03 05:26:00.000000 UTC,Chrome,Email,product
2386358,,2022-01-21 09:41:00.000000 UTC,Chrome,Email,product
2417128,,2022-11-18 10:19:00.000000 UTC,Safari,Email,product
2392455,,2020-02-15 05:16:00.000000 UTC,Chrome,Email,product
2415243,,2023-09-13 04:09:00.000000 UTC,Firefox,Email,product
2392197,,2023-08-06 00:58:00.000000 UTC,Chrome,Email,product
2379430,,2023-07-31 06:38:00.000000 UTC,Chrome,Email,product
2419265,,2023-01-29 10:08:00.000000 UTC,Chrome,Email,product
2421709,,2019-09-12 14:12:00.000000 UTC,Safari,Email,product
2386931,,2023-08-29 01:15:00.000000 UTC,IE,Email,product
2381824,,2022-10-08 14:58:00.000000 UTC,Chrome,Email,product
2385501,,2023-05-04 17:33:00.000000 UTC,Other,Email,product
2403746,,2023-09-13 06:05:00.000000 UTC,Chrome,Email,product
2394419,,2019-09-03 01:35:00.000000 UTC,Chrome,Email,product
2387094,,2019-07-01 09:13:00.000000 UTC,Chrome,Email,product
2399946,,2023-04-08 11:25:00.000000 UTC,Firefox,Email,product
2398193,,2019-02-28 09:35:00.000000 UTC,Chrome,Email,product
2398142,,2022-10-24 13:57:00.000000 UTC,Other,Email,product
2402712,,2022-10-09 18:42:00.000000 UTC,Chrome,Email,product
2421704,,2020-06-02 03:24:00.000000 UTC,Safari,Email,product
2413339,,2019-01-06 07:14:00.000000 UTC,Chrome,Email,product
2392986,,2020-02-12 18:05:00.000000 UTC,Safari,Email,product
2415628,,2022-05-12 07:16:00.000000 UTC,Chrome,Email,product
2379436,,2022-11-27 04:52:00.000000 UTC,Chrome,Email,product
2405454,,2021-07-21 18:22:00.000000 UTC,Chrome,Email,product
2411549,,2021-09-20 17:09:00.000000 UTC,Chrome,Email,product
2399806,,2021-08-30 01:43:00.000000 UTC,Chrome,Email,product
2397795,,2021-11-28 05:24:00.000000 UTC,Chrome,Email,product
2398429,,2022-09-11 03:51:00.000000 UTC,Chrome,Email,product
2392033,,2020-03-28 07:33:00.000000 UTC,Chrome,Email,product
2378825,,2021-03-24 11:58:00.000000 UTC,Firefox,Email,product
2410053,,2023-11-07 03:11:00.000000 UTC,Safari,Email,product
2418028,,2023-02-02 04:56:00.000000 UTC,Safari,Email,product
2411250,,2023-08-29 13:09:00.000000 UTC,Chrome,Email,product
2385611,,2019-06-17 06:22:00.000000 UTC,Firefox,Email,product
2393677,,2019-03-15 17:07:00.000000 UTC,Chrome,Email,product
2381807,,2020-01-23 00:16:00.000000 UTC,Chrome,Email,product
2403385,,2019-07-01 12:52:00.000000 UTC,IE,Email,product
2406764,,2021-01-06 14:21:00.000000 UTC,Safari,Email,product
2400157,,2021-02-07 01:42:00.000000 UTC,Firefox,Email,product
2397267,,2023-02-18 07:35:00.000000 UTC,Firefox,Email,product
2407796,,2019-07-28 02:44:00.000000 UTC,Chrome,Email,product
2393347,,2022-10-11 09:30:00.000000 UTC,Other,Email,product
2421267,,2020-07-18 05:53:00.000000 UTC,Chrome,Email,product
2415531,,2022-03-25 00:52:00.000000 UTC,IE,Email,product
2392155,,2019-08-29 06:24:00.000000 UTC,Safari,Email,product
2421123,,2019-06-04 08:30:00.000000 UTC,IE,Email,product
2405810,,2021-12-12 16:37:00.000000 UTC,Chrome,Email,product
2386481,,2021-02-18 11:13:00.000000 UTC,Chrome,Email,product
2409757,,2020-08-28 15:45:00.000000 UTC,Firefox,Email,product
2421315,,2023-04-09 11:44:00.000000 UTC,Chrome,Email,product
2378141,,2019-08-11 13:44:00.000000 UTC,Safari,Email,product
2400104,,2019-03-16 19:04:00.000000 UTC,Safari,Email,product
2403420,,2021-03-23 04:42:00.000000 UTC,Chrome,Email,product
2386422,,2021-07-14 09:26:00.000000 UTC,Firefox,Email,product
2407514,,2021-08-31 10:29:00.000000 UTC,Safari,Email,product
2403756,,2023-06-19 11:37:00.000000 UTC,Chrome,Email,product
2385293,,2021-06-16 06:00:00.000000 UTC,Chrome,Email,product
2410207,,2023-05-30 18:25:00.000000 UTC,Safari,Email,product
2378144,,2019-05-29 07:35:00.000000 UTC,Firefox,Email,product
2405782,,2019-04-12 15:29:00.000000 UTC,Safari,Email,product
2385621,,2023-06-25 01:20:00.000000 UTC,Other,Email,product
2407802,,2019-12-19 10:57:00.000000 UTC,Chrome,Email,product
2394898,,2020-05-20 02:22:00.000000 UTC,Chrome,Email,product
2395267,,2019-08-11 05:17:00.000000 UTC,Chrome,Email,product
2399913,,2020-01-17 16:26:00.000000 UTC,Safari,Email,product
2380459,,2023-05-12 04:07:00.000000 UTC,Firefox,Email,product
2379189,,2021-06-19 15:07:00.000000 UTC,Chrome,Email,product
2393586,,2023-04-03 09:50:00.000000 UTC,Chrome,Email,product
2413907,,2021-02-16 15:34:00.000000 UTC,Safari,Email,product
2398828,,2023-02-14 16:28:00.000000 UTC,Chrome,Email,product
2418964,,2019-04-17 11:20:00.000000 UTC,Firefox,Email,product
2401225,,2019-06-06 13:14:00.000000 UTC,Chrome,Email,product
2410095,,2021-07-22 02:17:00.000000 UTC,Chrome,Email,product
2397005,,2022-07-10 08:49:00.000000 UTC,Chrome,Email,product
2409066,,2022-03-23 01:02:00.000000 UTC,Safari,Email,product
2391511,,2022-11-21 11:39:00.000000 UTC,Chrome,Email,product
2417106,,2023-02-03 04:38:00.000000 UTC,Safari,Email,product
2419243,,2019-12-21 08:55:00.000000 UTC,Safari,Email,product
2407332,,2023-04-26 11:43:00.000000 UTC,Firefox,Email,product
2399571,,2023-01-04 03:50:00.000000 UTC,Firefox,Email,product
2400062,,2022-06-22 02:26:00.000000 UTC,Safari,Email,product
2413383,,2022-12-01 08:24:00.000000 UTC,Safari,Email,product
2416234,,2020-07-21 08:09:00.000000 UTC,Chrome,Email,product
2406040,,2020-11-09 15:44:00.000000 UTC,Firefox,Email,product
2378533,,2023-02-18 01:08:00.000000 UTC,Safari,Email,product
2407600,,2021-01-19 07:36:00.000000 UTC,Chrome,Email,product
2415224,,2023-07-03 03:52:00.000000 UTC,Safari,Email,product
2421349,,2021-10-21 08:09:00.000000 UTC,Firefox,Email,product
2421997,,2022-12-21 01:38:00.000000 UTC,Firefox,Email,product
2408492,,2021-12-29 01:19:00.000000 UTC,Firefox,Email,product
2378257,,2021-10-22 17:11:00.000000 UTC,Firefox,Email,product
2394639,,2023-06-05 01:17:00.000000 UTC,Safari,Email,product
2395645,,2022-04-10 10:29:00.000000 UTC,Chrome,Email,product
2390906,,2022-04-14 18:46:00.000000 UTC,Firefox,Email,product
2411824,,2020-05-10 08:23:00.000000 UTC,Chrome,Email,product
2393686,,2021-02-16 01:11:00.000000 UTC,Firefox,Email,product
2384395,,2023-05-17 17:10:00.000000 UTC,Chrome,Email,product
2388488,,2020-03-18 14:58:00.000000 UTC,Firefox,Email,product
2409373,,2019-06-01 04:09:00.000000 UTC,Safari,Email,product
2390830,,2021-08-30 15:03:00.000000 UTC,Chrome,Email,product
2379918,,2021-09-06 18:10:00.000000 UTC,Chrome,Email,product
2380714,,2023-05-13 14:09:00.000000 UTC,Chrome,Email,product
2414298,,2023-11-19 17:19:00.000000 UTC,Safari,Email,product
2401103,,2022-06-21 14:49:00.000000 UTC,Safari,Email,product
2395701,,2020-10-10 07:09:00.000000 UTC,Chrome,Email,product
2401780,,2021-08-15 00:33:00.000000 UTC,Chrome,Email,product
2391644,,2020-08-17 02:08:00.000000 UTC,Chrome,Email,product
2403916,,2022-10-05 02:02:00.000000 UTC,Chrome,Email,product
2422265,,2023-07-15 15:45:00.000000 UTC,Chrome,Email,product
2405829,,2023-04-16 18:44:00.000000 UTC,Firefox,Email,product
2400529,,2022-06-27 14:11:00.000000 UTC,Chrome,Email,product
2407119,,2019-01-10 11:47:00.000000 UTC,Firefox,Email,product
2378459,,2020-01-10 05:40:00.000000 UTC,Chrome,Email,product
2401105,,2019-11-23 16:07:00.000000 UTC,Chrome,Email,product
2394451,,2023-01-18 02:05:00.000000 UTC,Firefox,Email,product
2416997,,2021-10-17 15:59:00.000000 UTC,Chrome,Email,product
2422377,,2022-01-26 16:28:00.000000 UTC,Chrome,Email,product
2414436,,2022-07-09 08:42:00.000000 UTC,Chrome,Email,product
2385331,,2023-02-07 05:01:00.000000 UTC,Chrome,Email,product
2384430,,2022-12-20 03:28:00.000000 UTC,Firefox,Email,product
2395918,,2019-04-22 15:26:00.000000 UTC,Chrome,Email,product
2414126,,2022-01-02 17:45:00.000000 UTC,Chrome,Email,product
2384491,,2019-06-22 08:00:00.000000 UTC,Chrome,Email,product
2396515,,2021-09-25 15:23:00.000000 UTC,Chrome,Email,product
2398636,,2021-05-28 17:59:00.000000 UTC,Firefox,Email,product
2405186,,2021-04-29 04:28:00.000000 UTC,Chrome,Email,product
2378423,,2023-10-07 06:49:00.000000 UTC,Safari,Email,product
2413623,,2023-03-18 05:41:00.000000 UTC,Firefox,Email,product
2398856,,2019-07-22 18:02:00.000000 UTC,Chrome,Email,product
2395817,,2021-01-10 18:58:00.000000 UTC,Other,Email,product
2401963,,2022-06-29 00:36:00.000000 UTC,Chrome,Email,product
2403549,,2023-05-12 08:32:00.000000 UTC,Chrome,Email,product
2413634,,2023-02-02 16:33:00.000000 UTC,Chrome,Email,product
2385642,,2021-03-08 08:57:00.000000 UTC,Firefox,Email,product
2411970,,2020-11-22 01:02:00.000000 UTC,Firefox,Email,product
2389703,,2022-03-26 18:52:00.000000 UTC,IE,Email,product
2421446,,2021-12-26 09:06:00.000000 UTC,Chrome,Email,product
2385527,,2022-05-03 12:31:00.000000 UTC,Safari,Email,product
2391422,,2022-11-24 11:04:00.000000 UTC,Chrome,Email,product
2379564,,2023-11-08 03:09:00.000000 UTC,Chrome,Email,product
2384710,,2022-07-26 01:13:00.000000 UTC,Chrome,Email,product
2399202,,2019-07-09 11:19:00.000000 UTC,Firefox,Email,product
2382114,,2020-08-09 05:19:00.000000 UTC,Firefox,Email,product
2391712,,2020-09-04 02:54:00.000000 UTC,Firefox,Email,product
2415377,,2021-01-30 11:52:00.000000 UTC,Other,Email,product
2396256,,2020-08-14 10:43:00.000000 UTC,Safari,Email,product
2390943,,2022-08-13 15:52:00.000000 UTC,Firefox,Email,product
2398343,,2022-02-12 16:27:00.000000 UTC,Chrome,Email,product
2412797,,2023-03-20 12:43:00.000000 UTC,Other,Email,product
2404961,,2021-04-07 17:26:00.000000 UTC,Firefox,Email,product
2383911,,2022-01-07 11:08:00.000000 UTC,Chrome,Email,product
2403593,,2023-03-23 09:05:00.000000 UTC,Other,Email,product
2407665,,2023-07-25 01:09:00.000000 UTC,IE,Email,product
2383871,,2019-02-22 11:55:00.000000 UTC,Chrome,Email,product
2410610,,2021-10-13 01:31:00.000000 UTC,Firefox,Email,product
2416467,,2021-11-19 03:29:00.000000 UTC,Chrome,Email,product
2406362,,2022-07-27 10:13:00.000000 UTC,Other,Email,product
2413337,,2022-10-23 09:55:00.000000 UTC,Chrome,Email,product
2388586,,2019-09-03 16:42:00.000000 UTC,Safari,Email,product
2405630,,2021-12-22 06:45:00.000000 UTC,Chrome,Email,product
2419133,,2023-05-18 01:00:00.000000 UTC,Chrome,Email,product
2418649,,2021-04-01 18:47:00.000000 UTC,Firefox,Email,product
2410579,,2021-04-26 03:41:00.000000 UTC,Chrome,Email,product
2407101,,2019-06-04 18:18:00.000000 UTC,Chrome,Email,product
2404482,,2022-03-03 03:11:00.000000 UTC,Chrome,Email,product
2398812,,2021-02-04 10:58:00.000000 UTC,IE,Email,product
2385398,,2019-02-07 17:10:00.000000 UTC,Chrome,Email,product
2387548,,2019-09-09 11:16:00.000000 UTC,Chrome,Email,product
2399182,,2019-03-16 06:13:00.000000 UTC,Firefox,Email,product
2410987,,2023-03-02 05:46:00.000000 UTC,Chrome,Email,product
2415958,,2022-02-06 07:15:00.000000 UTC,Chrome,Email,product
2407619,,2021-05-16 08:33:00.000000 UTC,Chrome,Email,product
2400728,,2023-11-09 03:49:00.000000 UTC,Chrome,Email,product
2379756,,2023-01-30 08:22:00.000000 UTC,Chrome,Email,product
2382645,,2023-09-08 06:03:00.000000 UTC,Safari,Email,product
2412939,,2023-01-14 18:59:00.000000 UTC,Chrome,Email,product
2378506,,2019-01-27 01:42:00.000000 UTC,Firefox,Email,product
2408755,,2021-06-06 13:24:00.000000 UTC,Chrome,Email,product
2410589,,2020-01-20 05:48:00.000000 UTC,Chrome,Email,product
2420411,,2019-04-12 15:35:00.000000 UTC,Chrome,Email,product
2415592,,2022-08-02 01:17:00.000000 UTC,Firefox,Email,product
2388960,,2021-11-18 11:34:00.000000 UTC,Firefox,Email,product
2388877,,2022-01-17 09:52:00.000000 UTC,Firefox,Email,product
2410765,,2022-12-28 11:01:00.000000 UTC,Chrome,Email,product
2403996,,2019-08-16 17:55:00.000000 UTC,Firefox,Email,product
2389315,,2021-03-10 17:51:00.000000 UTC,Firefox,Email,product
2407688,,2020-07-19 14:51:00.000000 UTC,Chrome,Email,product
2404270,,2023-06-06 09:08:00.000000 UTC,Firefox,Email,product
2396727,,2020-08-06 17:05:00.000000 UTC,Chrome,Email,product
2408129,,2022-10-03 00:18:00.000000 UTC,Chrome,Email,product
2401320,,2022-03-21 05:11:00.000000 UTC,Chrome,Email,product
2401747,,2022-02-28 02:41:00.000000 UTC,Firefox,Email,product
2385874,,2020-10-10 02:37:00.000000 UTC,Chrome,Email,product
2397026,,2021-07-14 13:36:00.000000 UTC,Firefox,Email,product
2401042,,2023-07-31 12:34:00.000000 UTC,Chrome,Email,product
2405975,,2021-02-13 13:31:00.000000 UTC,Chrome,Email,product
2411320,,2019-10-24 10:22:00.000000 UTC,IE,Email,product
2391597,,2022-12-06 01:33:00.000000 UTC,IE,Email,product
2419882,,2021-06-05 06:00:00.000000 UTC,Chrome,Email,product
2397778,,2023-04-06 13:04:00.000000 UTC,Safari,Email,product
2386645,,2021-07-29 01:35:00.000000 UTC,Chrome,Email,product
2409615,,2022-08-02 08:52:00.000000 UTC,Chrome,Email,product
2400810,,2022-09-11 02:00:00.000000 UTC,Chrome,Email,product
2418111,,2023-04-07 07:58:00.000000 UTC,Safari,Email,product
2410145,,2023-04-09 01:43:00.000000 UTC,Safari,Email,product
2389883,,2019-06-05 09:10:00.000000 UTC,Chrome,Email,product
2378345,,2020-06-27 01:30:00.000000 UTC,Chrome,Email,product
2395413,,2020-06-12 13:40:00.000000 UTC,Safari,Email,product
2413513,,2022-05-27 06:36:00.000000 UTC,Chrome,Email,product
2397343,,2022-09-21 17:18:00.000000 UTC,Chrome,Email,product
2401751,,2023-07-31 04:18:00.000000 UTC,Chrome,Email,product
2409547,,2021-06-04 08:01:00.000000 UTC,Chrome,Email,product
2389719,,2020-08-22 06:13:00.000000 UTC,Chrome,Email,product
2389189,,2023-09-20 13:59:00.000000 UTC,Chrome,Email,product
2380109,,2019-03-07 16:30:00.000000 UTC,Firefox,Email,product
2410520,,2022-12-06 10:59:00.000000 UTC,Chrome,Email,product
2385097,,2023-08-13 12:07:00.000000 UTC,Chrome,Email,product
2407190,,2021-05-01 03:16:00.000000 UTC,Chrome,Email,product
2393863,,2019-03-14 13:47:00.000000 UTC,Chrome,Email,product
2421743,,2019-09-05 19:00:00.000000 UTC,Chrome,Email,product
2399650,,2021-12-18 01:14:00.000000 UTC,Safari,Email,product
2408496,,2022-05-09 03:35:00.000000 UTC,Other,Email,product
2393925,,2019-02-23 08:38:00.000000 UTC,Safari,Email,product
2419982,,2023-01-19 14:05:00.000000 UTC,Safari,Email,product
2385681,,2019-04-06 05:25:00.000000 UTC,Safari,Email,product
2411045,,2022-01-22 19:01:00.000000 UTC,IE,Email,product
2394335,,2023-07-30 08:15:00.000000 UTC,IE,Email,product
2382695,,2020-05-22 08:34:00.000000 UTC,Chrome,Email,product
2382778,,2023-09-03 03:37:00.000000 UTC,Chrome,Email,product
2418436,,2023-05-07 16:41:00.000000 UTC,Chrome,Email,product
2407445,,2019-03-10 08:54:00.000000 UTC,Firefox,Email,product
2390725,,2021-03-21 14:18:00.000000 UTC,Chrome,Email,product
2406033,,2021-10-15 05:38:00.000000 UTC,Chrome,Email,product
2411846,,2023-04-11 00:09:00.000000 UTC,Chrome,Email,product
2410637,,2020-01-02 12:11:00.000000 UTC,Chrome,Email,product
2378223,,2023-06-21 18:55:00.000000 UTC,Safari,Email,product
2418287,,2023-10-13 14:43:00.000000 UTC,Chrome,Email,product
2382995,,2021-08-19 14:31:00.000000 UTC,Firefox,Email,product
2381440,,2020-03-01 15:39:00.000000 UTC,Safari,Email,product
2378802,,2020-06-18 11:30:00.000000 UTC,Chrome,Email,product
2385385,,2023-06-30 18:58:00.000000 UTC,Chrome,Email,product
2402438,,2023-07-07 09:08:00.000000 UTC,Chrome,Email,product
2389157,,2022-08-02 11:33:00.000000 UTC,Chrome,Email,product
2381795,,2023-01-28 19:01:00.000000 UTC,Safari,Email,product
2417408,,2022-08-26 19:16:00.000000 UTC,Firefox,Email,product
2403203,,2021-09-13 16:50:00.000000 UTC,Safari,Email,product
2381963,,2022-04-09 01:43:00.000000 UTC,Chrome,Email,product
2402493,,2020-11-04 07:19:00.000000 UTC,Chrome,Email,product
2401129,,2022-08-12 01:12:00.000000 UTC,Chrome,Email,product
2403625,,2022-05-05 08:15:00.000000 UTC,Chrome,Email,product
2403201,,2019-03-29 07:37:00.000000 UTC,Chrome,Email,product
2403504,,2019-01-13 15:06:00.000000 UTC,Firefox,Email,product
2418830,,2022-11-18 18:25:00.000000 UTC,Chrome,Email,product
2419551,,2019-01-22 14:11:00.000000 UTC,Safari,Email,product
2383652,,2023-01-28 09:43:00.000000 UTC,Chrome,Email,product
2411301,,2019-05-03 03:32:00.000000 UTC,Chrome,Email,product
2387690,,2020-07-15 15:23:00.000000 UTC,Chrome,Email,product
2379522,,2019-07-11 03:23:00.000000 UTC,Firefox,Email,product
2414382,,2020-12-07 04:19:00.000000 UTC,Firefox,Email,product
2407723,,2020-07-05 13:59:00.000000 UTC,Chrome,Email,product
2390747,,2020-12-11 02:32:00.000000 UTC,Chrome,Email,product
2394583,,2022-03-28 03:28:00.000000 UTC,Other,Email,product
2402081,,2022-04-02 05:40:00.000000 UTC,Firefox,Email,product
2379641,,2020-06-17 14:46:00.000000 UTC,IE,Email,product
2392955,,2022-11-15 01:00:00.000000 UTC,Safari,Email,product
2400750,,2021-02-20 17:18:00.000000 UTC,IE,Email,product
2384075,,2019-02-13 00:49:00.000000 UTC,Firefox,Email,product
2384271,,2020-10-08 16:04:00.000000 UTC,Firefox,Email,product
2389837,,2022-03-04 10:06:00.000000 UTC,Safari,Email,product
2420419,,2019-12-29 18:19:00.000000 UTC,IE,Email,product
2393550,,2019-10-06 01:59:00.000000 UTC,Chrome,Email,product
2413163,,2022-12-25 12:15:00.000000 UTC,Firefox,Email,product
2387374,,2019-01-05 01:26:00.000000 UTC,Firefox,Email,product
2379081,,2023-05-29 09:04:00.000000 UTC,Other,Email,product
2413973,,2022-11-15 19:00:00.000000 UTC,Safari,Email,product
2391835,,2021-04-09 03:31:00.000000 UTC,Chrome,Email,product
2408411,,2023-07-22 06:55:00.000000 UTC,Firefox,Email,product
2411919,,2020-07-12 08:13:00.000000 UTC,Chrome,Email,product
2409267,,2022-06-19 02:32:00.000000 UTC,IE,Email,product
2422359,,2023-04-26 18:55:00.000000 UTC,Chrome,Email,product
2394030,,2021-10-15 18:13:00.000000 UTC,Safari,Email,product
2398352,,2020-09-01 02:54:00.000000 UTC,Firefox,Email,product
2408235,,2021-08-30 11:12:00.000000 UTC,Chrome,Email,product
2383022,,2021-09-18 02:53:00.000000 UTC,Firefox,Email,product
2387380,,2023-05-03 12:07:00.000000 UTC,Chrome,Email,product
2388794,,2023-05-29 11:47:00.000000 UTC,Firefox,Email,product
2409223,,2019-04-04 07:48:00.000000 UTC,Safari,Email,product
2419272,,2020-01-02 18:50:00.000000 UTC,Safari,Email,product
2404844,,2019-04-24 15:26:00.000000 UTC,Firefox,Email,product
2417311,,2022-04-06 09:44:00.000000 UTC,Safari,Email,product
2410100,,2020-05-04 00:42:00.000000 UTC,Chrome,Email,product
2381567,,2019-11-24 16:52:00.000000 UTC,Chrome,Email,product
2411847,,2021-10-04 09:05:00.000000 UTC,Chrome,Email,product
2380667,,2019-11-11 15:58:00.000000 UTC,Chrome,Email,product
2405218,,2022-06-08 13:57:00.000000 UTC,Safari,Email,product
2410317,,2020-02-26 07:20:00.000000 UTC,Safari,Email,product
2394579,,2022-10-26 07:17:00.000000 UTC,Safari,Email,product
2390650,,2022-09-21 10:37:00.000000 UTC,Safari,Email,product
2388597,,2020-02-15 14:15:00.000000 UTC,Safari,Email,product
2386520,,2019-12-27 14:58:00.000000 UTC,Safari,Email,product
2414321,,2023-02-16 08:11:00.000000 UTC,Chrome,Email,product
2407048,,2022-06-06 00:22:00.000000 UTC,Chrome,Email,product
2400298,,2023-05-25 06:52:00.000000 UTC,Chrome,Email,product
2385126,,2023-07-13 02:08:00.000000 UTC,Safari,Email,product
2405311,,2021-04-20 07:09:00.000000 UTC,Chrome,Email,product
2394236,,2019-06-10 12:34:00.000000 UTC,Chrome,Email,product
2389472,,2023-02-20 07:48:00.000000 UTC,Safari,Email,product
2414866,,2022-02-01 07:30:00.000000 UTC,Safari,Email,product
2406376,,2022-09-03 05:39:00.000000 UTC,Safari,Email,product
2403649,,2022-01-18 00:37:00.000000 UTC,Chrome,Email,product
2414034,,2022-07-14 16:54:00.000000 UTC,Chrome,Email,product
2379608,,2020-02-22 09:45:00.000000 UTC,Chrome,Email,product
2409636,,2021-07-28 13:44:00.000000 UTC,Chrome,Email,product
2403270,,2022-05-11 09:17:00.000000 UTC,Firefox,Email,product
2412227,,2023-01-21 06:34:00.000000 UTC,Firefox,Email,product
2419317,,2021-03-22 04:09:00.000000 UTC,Chrome,Email,product
